OBJECTID,Join_Count,state,city,name,holc_id,holc_grade,neighborho,miss_retire,miss_operate,miss_type,miss_np,Year_Of_Operation,new_type_coal_oil,new_type_ff,nameplate,ff_nameplate,co_nameplate,Peaker_plant,Shape_Length,Shape_Area
1074,1,CO,Denver, ,C3,C,6575,0,0,0,0,0,1,1,801.3,801.3,801.3,0,5019.48156,751953.2692
1075,1,CO,Denver, ,C4,C,6574,0,0,0,0,0,1,1,801.3,801.3,801.3,0,4094.054495,851692.2917
1076,1,CO,Denver, ,C5,C,6534,0,0,0,0,0,1,1,801.3,801.3,801.3,0,6054.860537,2134141.606
1077,1,CO,Denver, ,C6,C,6533,0,0,0,0,0,1,1,801.3,801.3,801.3,0,2772.483311,453713.6177
1078,1,CO,Denver, ,C7,C,6573,0,0,0,0,0,1,1,801.3,801.3,801.3,0,8283.314397,2056877.002
1079,1,CO,Denver, ,C8,C,6543,0,0,0,0,0,1,1,801.3,801.3,801.3,0,3959.821871,582597.8482
1080,1,CO,Denver, ,C9,C,6539,0,0,0,0,0,1,1,801.3,801.3,801.3,0,4838.783349,740205.9871
1081,1,CO,Denver, ,D1,D,6522,0,0,0,0,0,1,1,801.3,801.3,801.3,0,3097.731448,538573.1799
1082,1,CO,Denver, ,D10,D,6568,0,0,0,0,0,1,1,801.3,801.3,801.3,0,10159.31131,2491718.694
1083,1,CO,Denver, ,D11,D,6555,0,0,0,0,0,1,1,801.3,801.3,801.3,0,1320.644847,113065.3534
1084,1,CO,Denver, ,D12,D,6531,0,0,0,0,0,1,1,801.3,801.3,801.3,0,9090.282368,2833119.742
1085,1,CO,Denver, ,D13,D,6532,0,0,0,0,0,1,1,801.3,801.3,801.3,0,5571.914854,1548282.241
1086,1,CO,Denver, ,D14,D,6557,0,0,0,0,0,1,1,801.3,801.3,801.3,0,5754.052059,1497212.434
1087,1,CO,Denver, ,D15,D,6556,0,0,0,0,0,1,1,801.3,801.3,801.3,0,6632.044546,1598821.162
1088,1,CO,Denver, ,D16,D,6553,0,0,0,0,0,1,1,801.3,801.3,801.3,0,2498.16573,285629.7682
1089,1,CO,Denver, ,D2,D,6538,0,0,0,0,0,1,1,801.3,801.3,801.3,0,4746.10323,776623.1703
1090,1,CO,Denver, ,D3,D,6548,0,0,0,0,67,0,1,115.2,115.2,0,0,8972.20769,1228554.069
1091,2,CO,Denver, ,D4,D,6572,0,0,0,0,130,1,2,355.7,355.7,240.5,0,11337.43112,1240703.077
1092,1,CO,Denver, ,D5,D,6554,0,0,0,0,67,0,1,115.2,115.2,0,0,4967.595409,996206.7044
1093,2,CO,Denver, ,D6,D,6558,0,0,0,0,67,1,2,916.5,916.5,801.3,0,9747.733809,3200094.786
1094,2,CO,Denver, ,D7,D,6559,0,0,0,0,67,1,2,916.5,916.5,801.3,0,8008.857517,2048900.939
1095,2,CO,Denver, ,D8,D,6560,0,0,0,0,67,1,2,916.5,916.5,801.3,0,14289.17295,4995541.222
1096,1,CO,Denver, ,D9,D,6566,0,0,0,0,0,1,1,801.3,801.3,801.3,0,7057.580795,1797076.428
1097,0,CO,Pueblo, ,A1,A,8448,0,0,0,0,0,0,0,0,0,0,0,5556.30116,1039567.044
1098,0,CO,Pueblo, ,A2,A,8453,0,0,0,0,0,0,0,0,0,0,0,1235.808725,71863.93508
1099,1,CO,Pueblo, ,A3,A,8463,0,0,0,0,0,1,1,23,23,8,1,3217.983613,515910.5063
1100,0,CO,Pueblo, ,A4,A,8464,0,0,0,0,0,0,0,0,0,0,0,3867.408641,871274.0093
1101,0,CO,Pueblo, ,A5,A,8466,0,0,0,0,0,0,0,0,0,0,0,2752.275291,312506.005
1102,0,CO,Pueblo, ,A6,A,8468,0,0,0,0,0,0,0,0,0,0,0,1615.107962,122633.8614
1103,0,CO,Pueblo, ,B1,B,8447,0,0,0,0,0,0,0,0,0,0,0,6523.205782,1428081.248
1104,0,CO,Pueblo, ,B2,B,8449,0,0,0,0,0,0,0,0,0,0,0,1782.861514,104902.8676
1105,0,CO,Pueblo, ,B3,B,8450,0,0,0,0,0,0,0,0,0,0,0,2404.322779,280189.638
1106,0,CO,Pueblo, ,B4,B,8457,0,0,0,0,0,0,0,0,0,0,0,6883.170797,1737757.537
1107,1,CO,Pueblo, ,B5,B,8465,0,0,0,0,0,1,1,23,23,8,1,4865.277231,888181.411
1108,1,CO,Pueblo, ,B6,B,8460,0,0,0,0,0,1,1,23,23,8,1,14169.66375,4022527.542
1109,0,CO,Pueblo, ,B7,B,8474,0,0,0,0,0,0,0,0,0,0,0,5010.33706,1313126.265
1110,0,CO,Pueblo, ,C1,C,8451,0,0,0,0,0,0,0,0,0,0,0,3354.990703,612613.1425
1111,0,CO,Pueblo, ,C2,C,8446,0,0,0,0,0,0,0,0,0,0,0,2528.589325,351158.7844
1112,0,CO,Pueblo, ,C3,C,8456,0,0,0,0,0,0,0,0,0,0,0,3477.330334,481343.1867
1113,0,CO,Pueblo, ,C4,C,8459,0,0,0,0,0,0,0,0,0,0,0,1820.02506,147627.0712
1114,0,CO,Pueblo, ,C5,C,8473,0,0,0,0,0,0,0,0,0,0,0,1793.826355,153074.7231
1115,1,CO,Pueblo, ,C6,C,8472,0,0,0,0,0,1,1,23,23,8,1,3715.903995,812968.2351
1116,1,CO,Pueblo, ,C7,C,8469,0,0,0,0,0,1,1,23,23,8,1,4256.294983,676477.1791
1117,1,CO,Pueblo, ,C8,C,8467,0,0,0,0,0,1,1,23,23,8,1,9959.947223,1508827.576
1118,1,CO,Pueblo, ,C9,C,8461,0,0,0,0,0,1,1,23,23,8,1,3980.948735,622417.2124
1119,0,CO,Pueblo, ,D1,D,8444,0,0,0,0,0,0,0,0,0,0,0,4359.423825,898972.6627
1120,1,CO,Pueblo, ,D10,D,8462,0,0,0,0,0,1,1,23,23,8,1,2788.176089,444045.4265
1121,0,CO,Pueblo, ,D2,D,8445,0,0,0,0,0,0,0,0,0,0,0,4450.57818,520768.5604
1122,0,CO,Pueblo, ,D3,D,8452,0,0,0,0,0,0,0,0,0,0,0,2650.057682,250464.0351
1123,0,CO,Pueblo, ,D4,D,9264,0,0,0,0,0,0,0,0,0,0,0,4805.81988,706467.313
1124,0,CO,Pueblo, ,D5,D,8454,0,0,0,0,0,0,0,0,0,0,0,5224.981229,586242.6451
1125,0,CO,Pueblo, ,D6,D,8458,0,0,0,0,0,0,0,0,0,0,0,4210.027788,813473.2662
1126,0,CO,Pueblo, ,D7,D,8455,0,0,0,0,0,0,0,0,0,0,0,3135.788823,393698.3448
1127,1,CO,Pueblo, ,D8,D,8471,0,0,0,0,0,1,1,23,23,8,1,3598.81905,436531.5574
1128,1,CO,Pueblo, ,D9,D,8470,0,0,0,0,0,1,1,23,23,8,1,4859.862264,666250.1698
1129,0,CT,Hartford, ,A1,A,8420,0,0,0,0,0,0,0,0,0,0,0,10705.86295,3973970.735
1130,0,CT,Hartford, ,A2,A,8428,0,0,0,0,0,0,0,0,0,0,0,11960.61468,2066268.907
1131,0,CT,Hartford, ,A3,A,8426,0,0,0,0,0,0,0,0,0,0,0,11790.77823,2725998.684
1132,0,CT,Hartford, ,A4,A,8423,0,0,0,0,0,0,0,0,0,0,0,11186.6559,1500432.884
1133,0,CT,Hartford, ,A5,A,8422,0,0,0,0,0,0,0,0,0,0,0,17544.80086,9458395.255
1134,0,CT,Hartford, ,A6,A,8425,0,0,0,0,0,0,0,0,0,0,0,3803.587251,585262.9823
1135,0,CT,Hartford, ,A7,A,8424,0,0,0,0,0,0,0,0,0,0,0,5734.333918,1101222.478
1136,0,CT,Hartford, ,A8,A,6420,0,0,0,0,0,0,0,0,0,0,0,2296.267852,233188.4805
1137,0,CT,Hartford, ,B1,B,8427,0,0,0,0,0,0,0,0,0,0,0,6111.753991,1636826.237
1138,0,CT,Hartford, ,B2,B,8429,0,0,0,0,0,0,0,0,0,0,0,9331.36785,2549424.732
1139,0,CT,Hartford, ,B3,B,8430,0,0,0,0,0,0,0,0,0,0,0,8786.579908,1566316.89
1140,0,CT,Hartford, ,B4,B,8441,0,0,0,0,0,0,0,0,0,0,0,7040.63076,710264.6688
1141,0,CT,Hartford, ,B5,B,8439,0,0,0,0,0,0,0,0,0,0,0,12723.8876,3406124.054
1142,0,CT,Hartford, ,B6,B,6418,0,0,0,0,0,0,0,0,0,0,0,3637.625111,258263.4084
1143,0,CT,Hartford, ,C1,C,8421,0,0,0,0,0,0,0,0,0,0,0,2584.370306,253635.6082
1144,0,CT,Hartford, ,C10,C,6417,0,0,0,0,0,0,0,0,0,0,0,46096.46935,6810956.594
1145,0,CT,Hartford, ,C2,C,8432,0,0,0,0,0,0,0,0,0,0,0,16874.35338,4090324.845
1146,0,CT,Hartford, ,C3,C,8431,0,0,0,0,0,0,0,0,0,0,0,1863.077626,200820.0836
1147,0,CT,Hartford, ,C4,C,8442,0,0,0,0,0,0,0,0,0,0,0,5851.008301,1307544.136
1148,0,CT,Hartford, ,C5,C,8433,0,0,0,0,0,0,0,0,0,0,0,4756.860475,983715.8181
1149,0,CT,Hartford, ,C6,C,8436,0,0,0,0,0,0,0,0,0,0,0,7070.107563,913358.3902
1150,0,CT,Hartford, ,C7,C,8435,0,0,0,0,0,0,0,0,0,0,0,11294.30857,3459704.136
1151,0,CT,Hartford, ,C8,C,8434,0,0,0,0,0,0,0,0,0,0,0,20059.03102,2716820.949
1152,0,CT,Hartford, ,C9,C,8440,0,0,0,0,0,0,0,0,0,0,0,24718.52914,6703556.19
1153,0,CT,Hartford, ,D1,D,8437,0,0,0,0,0,0,0,0,0,0,0,9385.728827,1385858.436
1154,0,CT,Hartford, ,D2,D,8438,0,0,0,0,0,0,0,0,0,0,0,6710.160804,994784.8558
1155,0,CT,Hartford, ,D3,D,6419,0,0,0,0,0,0,0,0,0,0,0,12128.08096,1830065.16
1156,0,CT,New Britain, ,A1,A,6201,0,0,0,0,0,0,0,0,0,0,0,4766.083954,1427212.246
1157,0,CT,New Britain, ,A7,A,6208,0,0,0,0,0,0,0,0,0,0,0,11023.65436,2780240.777
1158,0,CT,New Britain, ,B2,B,6207,0,0,0,0,0,0,0,0,0,0,0,8086.527,3048049.434
1159,0,CT,New Britain, ,B3,B,6202,0,0,0,0,0,0,0,0,0,0,0,6340.518833,1797155.126
1160,0,CT,New Britain, ,B6,B,6204,0,0,0,0,0,0,0,0,0,0,0,7432.985757,2199292.739
1161,0,CT,New Britain, ,B8,B,6209,0,0,0,0,0,0,0,0,0,0,0,9330.701163,2586150.768
1162,0,CT,New Britain, ,C4,C,6205,0,0,0,0,0,0,0,0,0,0,0,11256.87447,2645005.641
1163,0,CT,New Britain, ,C9,C,6203,0,0,0,0,0,0,0,0,0,0,0,15501.42807,4156494.077
1164,0,CT,New Britain, ,D5,D,6210,0,0,0,0,0,0,0,0,0,0,0,4928.564354,1354288.471
1165,0,CT,New Haven, ,A1,A,3569,0,0,0,0,0,0,0,0,0,0,0,2255.153109,310279.5025
1166,0,CT,New Haven, ,A2,A,3568,0,0,0,0,0,0,0,0,0,0,0,1960.269707,223073.9156
1167,0,CT,New Haven, ,A3,A,3566,0,0,0,0,0,0,0,0,0,0,0,5143.885935,916124.4378
1168,0,CT,New Haven, ,A4,A,3567,0,0,0,0,0,0,0,0,0,0,0,2733.569168,294897.6543
1169,0,CT,New Haven, ,A5,A,3564,0,0,0,0,0,0,0,0,0,0,0,4642.313392,750427.518
1170,0,CT,New Haven, ,A6,A,3557,0,0,0,0,0,0,0,0,0,0,0,2999.341754,563661.383
1171,0,CT,New Haven, ,A7,A,3546,0,0,0,0,0,0,0,0,0,0,0,2439.955077,349230.9361
1172,0,CT,New Haven, ,A8,A,3556,0,0,0,0,0,0,0,0,0,0,0,6095.697307,664006.6432
1173,0,CT,New Haven, ,B1,B,3570,0,0,0,0,0,0,0,0,0,0,0,2456.365283,363333.3946
1174,0,CT,New Haven, ,B10,B,3576,0,0,0,0,0,0,0,0,0,0,0,4619.651838,1230615.402
1175,0,CT,New Haven, ,B2,B,3555,0,0,0,0,0,0,0,0,0,0,0,3895.795528,564417.1938
1176,0,CT,New Haven, ,B3,B,3554,0,0,0,0,0,0,0,0,0,0,0,7090.500994,1296713.456
1177,0,CT,New Haven, ,B4,B,3545,0,0,0,0,0,0,0,0,0,0,0,7205.864306,1570212.948
1178,0,CT,New Haven, ,B5,B,3549,0,0,0,0,0,0,0,0,0,0,0,3516.030069,602680.6772
1179,0,CT,New Haven, ,B6,B,3558,0,0,0,0,0,0,0,0,0,0,0,3932.558271,464476.9445
1180,0,CT,New Haven, ,B7,B,3577,0,0,0,0,0,0,0,0,0,0,0,5483.108128,1057567.227
1181,0,CT,New Haven, ,B8,B,3537,0,0,0,0,0,0,0,0,0,0,0,5201.780753,1567505.581
1182,0,CT,New Haven, ,B9,B,3538,0,0,0,0,0,0,0,0,0,0,0,4727.139393,1170101.102
1183,0,CT,New Haven, ,C1,C,3571,0,0,0,0,0,0,0,0,0,0,0,6175.751562,1065323.03
1184,0,CT,New Haven, ,C10,C,3565,0,0,0,0,0,0,0,0,0,0,0,1347.535893,98176.47931
1185,0,CT,New Haven, ,C11,C,3562,0,0,0,0,0,0,0,0,0,0,0,5454.222082,1010691.452
1186,0,CT,New Haven, ,C12,C,3572,0,0,0,0,0,0,0,0,0,0,0,5126.053952,1420724.773
1187,0,CT,New Haven, ,C13,C,3573,0,0,0,0,0,0,0,0,0,0,0,12301.83915,2709267.771
1188,0,CT,New Haven, ,C14,C,3578,0,0,0,0,0,0,0,0,0,0,0,5753.848877,1039621.455
1189,0,CT,New Haven, ,C15,C,3539,0,0,0,0,0,0,0,0,0,0,0,5923.187873,978637.2313
1190,0,CT,New Haven, ,C16,C,3536,0,0,0,0,0,0,0,0,0,0,0,5472.915543,1317939.339
1191,0,CT,New Haven, ,C17,C,3535,0,0,0,0,0,0,0,0,0,0,0,16430.0478,3041643.598
1192,0,CT,New Haven, ,C18,C,3580,0,0,0,0,0,0,0,0,0,0,0,6296.380198,1558706.601
1193,0,CT,New Haven, ,C19,C,3575,0,0,0,0,0,0,0,0,0,0,0,5458.945184,1095087.244
1194,0,CT,New Haven, ,C2,C,3553,0,0,0,0,0,0,0,0,0,0,0,8389.490724,2122428.356
1195,0,CT,New Haven, ,C20,C,3579,0,0,0,0,0,0,0,0,0,0,0,13678.83457,3560514.7
1196,0,CT,New Haven, ,C3,C,3552,0,0,0,0,0,0,0,0,0,0,0,6081.633494,1049114.871
1197,0,CT,New Haven, ,C4,C,3563,0,0,0,0,0,0,0,0,0,0,0,3987.248981,690670.1924
1198,0,CT,New Haven, ,C5,C,3551,0,0,0,0,0,0,0,0,0,0,0,8356.562986,1657853.784
1199,0,CT,New Haven, ,C6,C,3544,0,0,0,0,0,0,0,0,0,0,0,13772.09384,2598971.608
1200,0,CT,New Haven, ,C7,C,3542,0,0,0,0,0,0,0,0,0,0,0,12731.61511,2416208.104
1201,0,CT,New Haven, ,C8,C,3559,0,0,0,0,0,0,0,0,0,0,0,4230.345758,675539.7312
1202,0,CT,New Haven, ,C9,C,3560,0,0,0,0,0,0,0,0,0,0,0,3664.877234,437544.6812
1203,0,CT,New Haven, ,D1,D,3548,0,0,0,0,0,0,0,0,0,0,0,3627.697145,626557.8843
1204,0,CT,New Haven, ,D2,D,3547,0,0,0,0,0,0,0,0,0,0,0,3614.791848,747860.3955
1205,0,CT,New Haven, ,D3,D,3543,0,0,0,0,0,0,0,0,0,0,0,3641.179159,386425.1467
1206,0,CT,New Haven, ,D4,D,3550,0,0,0,0,0,0,0,0,0,0,0,4450.265767,789884.5125
1207,0,CT,New Haven, ,D5,D,3561,0,0,0,0,0,0,0,0,0,0,0,15475.73475,2503052.704
1208,0,CT,New Haven, ,D6,D,3574,0,0,0,0,0,0,0,0,0,0,0,2999.193653,556656.9769
